file_name,caption_1,caption_2,caption_3,caption_4,caption_5
test/300922408_05a4f9938c.jpg,black man and large golden dog are on the beach,black man and his dog on the beach,man kneels in the wet sand at beach near dog,man playing with his brown dog on the beach,man and dog standing on the beach
train/1342766791_1e72f92455.jpg,boy pushing another boy up pole,little boy pushing another little boy up the pole,one boy is helping another boy to climb green pole in the street,one small boy climbing pole with the help of another boy on the ground,the boy is trying to push another up pole
train/673806038_0a3682a83f.jpg,boy in green wetsuit takes his turn in water sprinkler and group of others wait,group of children play in sprinkler outside,children are taking turns running through water sprinkler,several kids run and play in the sprinklers,the boy takes his turn through the sprinkler and jumps with joy
train/1772859261_236c09b861.jpg,black and white dog plays in the water,black and white dog walking in shallow water,dog splashes through the water,dog swims,black and white dog wearing harness walking through water
train/268365231_a0acecdc45.jpg,couple in black clothes are walking towards white gate,man and woman dressed in black walk towards gate near wooded area,man and woman walk away with their arms around each other,man and woman wearing black walk with arms around each other,two people dressed in black are leaving
train/3727740053_3baa94ffcb.jpg,one man kicks another in the shoulder at martial arts event,two martial artists compete in match,two men are participating in karate match,two men in an oriental fighting contest,two men in karate uniforms kicking each other
train/537628742_146f2c24f8.jpg,little girl running in field,little girl walking on the green grass in front of big stone,small child is in grassy field near an old structure,small child running along the grass with large pilar in the background,young child walks on the grass away from stone monument
train/3214151585_f2d0b00b41.jpg,man in wetsuit is surfing,man surfing in wave,surfer is riding wave through green colored ocean water,surfer rides big wave across dark green water,the surfer is coming in from riding big wave
test/3560771491_2a18b6241e.jpg,dirtyblonde girl wearing white tank top and blue jeans is standing in the middle of green field and playing with dandelions,girl in green top is blowing the seed from dandelion in green field,girl picking dandelions in grassy meadow,young girl is blowing dandelions in field,young girl standing in grassy field
train/2895966469_53e0b29295.jpg,kayaker battles the rapids,kayaker paddles through churning rapids,man kayaking in wild foamy water,person canoeing through river rapids in blue canoe,person in kayak with water splashing up and over person and kayak
train/2429272699_8a9699775e.jpg,man in striped scarf walking down the sidewalk,man in black with scarf walks down street,man walks down the street,man wearing black walks down the street,young man wearing jeans and jacket walking down street
train/3413669228_ec64efeb34.jpg,blonde girl is wearing silver helmet elbow and knee pads and rollerblades,child sits on curb with inline skates and protective gear,child wearing rollerblades and sitting on curb,the blonde girl is wearing silver helmet knee pads and rollerblades,the girl takes break from rollerblading
train/2450486758_a66fd296ea.jpg,dog with frisbee jumps over man,large crowd of people are sitting watching dog jump high up to catch frisbee with man standing under the dog looking up at it,man ducks down as dog flies over his head to fetch frisbee,white dog in blue leaps over man in blue outfit with yellow stars in order to catch frisbee whilst people stand by and watch,man and jumping dog perform frisbee act for crowd at outdoor event
test/2382411771_a16145f345.jpg,black dog and tan dog wrestle,tan dog is on top of and growling at doberman wearing collar in the grass,white dog wrestles with black and brown dog on the green grass,black and tan dog play fighting with white and tan dog,two dogs wrestle either in fun or fight on grassy lawn
train/3621652774_fd9634bd5b.jpg,baby in pool splashing water in the air,small baby boy sits in water with his hands up splashing water droplets,toddler catches droplets of water as he sits in shallow pool,young boy catching stream of water,baby sitting in blue plastic pool while water drips onto its hands
train/3396275223_ee080df8b5.jpg,girl is wearing purple sash and matching skirt,group of people perform together onstage,costumed performers stand onstage with their arms outstretched,performers performing play,three people are doing ballet exercises in extravagant costumes
train/3127142756_bf0bfcb571.jpg,two black dogs in the snow,two black dogs jump in the snow,two black dogs run in the snow in field of dry grass,two dogs are running and playing in the snow,two dogs playing in the snow
train/1527513023_3d8152b379.jpg,little boy plays with water toy while others watch,little boy splashes into the small pool at the end of yellow slip slide,young boy slides down yellow water slide,young boy sliding on the grass in an innertube,young boy splashes in yellow wading poll while mom watches
test/224026428_0165164ceb.jpg,child looks at guard in red uniform from the other side of fence,little boy is watching palace guard stand outside little black hut,little boy looling over the fence at guard standing in front of black shed,little kid stands and looks at the military guard who is guarding building,young boy stands and watches british guardsman
